time_s,measured_value
68.50108,0.2831
68.60052,0.3035
68.70119,1.0138
68.80124,1.132
68.90071,1.1194
69.0015,0.4817
69.10078,0.3191
69.20073,0.3021
69.30115,0.2508
69.40106,0.2533
69.50096,0.2418
69.60027,0.2509
69.70083,0.3012
69.80016,0.2484
69.9002,0.2528
70.00127,0.2463
70.09995,0.2289
70.20093,0.3155
70.30051,0.2822
70.40076,0.316
70.50095,0.2788
70.60027,0.2601
70.70035,0.4004
70.80112,0.3384
70.90028,0.3529
71.00098,0.2468
71.10071,0.3393
71.20082,0.3789
71.30036,0.357
71.40113,0.3283
71.50053,0.2491
71.60073,0.2418
71.70057,0.2512
71.8002,0.2488
71.90112,0.2805
72.00052,0.3583
72.1004,0.2243
72.20136,0.2263
72.30024,0.2229
72.40091,0.2832
72.49998,0.312
72.60138,0.3146
72.70052,0.2974
72.80008,0.3595
72.90189,0.2211
73.00188,0.3255
73.10106,0.2754
73.20092,0.2191
73.30062,0.2226
73.40091,0.226
73.50183,0.2304
73.60062,0.2268
73.70069,0.4149
73.80182,1.0493
73.90141,1.1176
74.00063,2.4693
74.10019,2.1009
74.20055,1.7911
74.30009,1.9933
74.4001,1.9375
74.50191,1.8085
74.60051,1.8088
74.70002,3.6373
74.80004,7.426
74.90157,9.1032
75.00051,4.995
75.10098,1.392
75.20181,1.1415
75.30067,0.3802
75.40006,0.4987
75.50042,0.9339
75.60049,3.7191
75.70039,5.4949
75.80076,7.585
75.90145,6.5519
76.00177,4.473
76.10043,1.7949
76.2015,1.8225
76.30014,1.5149
76.40037,1.6629
76.50061,1.5776
76.60089,1.5881
76.70171,1.646
76.80019,1.6251
76.9011,1.5221
77.00149,1.5066
77.10175,1.5344
77.20165,1.5113
77.30084,1.4906
77.40013,1.469
77.50073,1.4687
77.60036,1.3986
77.7002,1.4907
77.80004,1.4031
77.89999,1.456
78.00011,1.435
78.10121,1.4425
78.2001,1.4257
78.30167,1.3601
78.40034,1.4196
78.50143,1.4066
78.59995,1.3987
78.70135,1.3947
78.80125,1.2861
78.90092,1.2834
79.00129,1.2779
79.10169,1.2057
79.20004,0.9706
79.30128,0.6655
79.40009,0.7498
79.50081,0.3829
79.60106,0.9357
79.70052,0.992
79.80052,0.853
79.90051,0.9344
80.00169,0.7424
80.10197,0.5916
80.20187,0.6267
80.30091,1.1733
80.40102,1.0913
80.50146,1.0535
80.60195,1.0831
80.70174,0.9766
80.80115,1.0647
80.89996,1.1638
81.00143,0.6257
81.1008,0.9257
81.20174,1.7707
81.30054,3.1161
81.40136,6.364
81.50113,8.1583
81.60118,8.6631
81.70165,11.1417
81.80117,13.6867
81.90101,12.9455
82.00092,14.2276
82.10082,14.1533
82.20149,9.2015
82.30112,3.2649
82.40116,2.1672
82.50138,2.3426
82.60138,1.6328
82.70123,0.5552
82.79996,3.6939
82.90079,5.5095
83.00053,10.7342
83.10151,13.3226
83.20087,13.1513
83.30043,11.8019
83.40007,12.082
83.50117,3.3599
83.60055,0.8817
83.70094,1.1639
83.80175,3.2768
83.90008,4.163
84.00002,6.7581
84.10034,8.9802
84.2008,6.954
84.30184,9.5697
84.40176,15.0086
84.50071,16.2248
84.60126,20.4803
84.70178,21.165
84.80161,22.9157
84.90027,22.6082
85.00015,26.4468
85.10077,12.9045
85.20027,7.5843
85.30215,7.4024
85.40106,4.3309
85.50009,3.0556
85.60007,3.0485
85.70009,2.7541
85.80192,4.6226
85.9007,14.9799
86.00006,16.8558
86.1014,20.0729
86.20115,29.5138
86.30187,22.1028
86.40067,8.6432
86.50058,3.0213
86.60114,0.8848
86.70155,2.1701
86.80164,0.7261
86.9014,2.7246
87.00122,3.5892
87.10019,6.6853
87.20177,13.2222
87.30002,7.0044
87.40121,5.7859
87.50065,5.6495
87.60035,5.2801
87.70115,5.0535
87.80058,5.2144
87.90093,4.8257
88.00189,5.5182
88.10108,6.6066
88.20034,5.0313
88.30228,3.8255
88.40067,4.2468
88.50002,4.8535
88.60105,6.3211
88.70007,6.4645
88.80191,6.17
88.90156,3.1376
